Date,NVDA,JPM,AMZN,LLY,XOM,^GSPC
2025-11-12,193.33682250976562,315.92388916015625,244.1999969482422,1011.4012451171875,114.7929916381836,6850.919921875
2025-11-13,186.4133758544922,305.14697265625,237.5800018310547,1016.4593505859375,115.44412231445312,6737.490234375
2025-11-14,189.71546936035156,299.35906982421875,234.69000244140625,1020.3505249023438,116.94403076171875,6734.10986328125
2025-11-17,186.1540069580078,296.1644592285156,232.8699951171875,1016.7877807617188,115.36569213867188,6672.41015625
2025-11-18,180.92652893066406,295.2179260253906,222.5500030517578,1025.0975341796875,116.68914031982422,6617.31982421875
2025-11-19,186.07420349121094,299.0238342285156,222.69000244140625,1044.5535888671875,115.04218292236328,6642.16015625
2025-11-20,180.208251953125,294.20233154296875,217.13999938964844,1038.27392578125,114.71866607666016,6538.759765625
2025-11-21,178.45245361328125,293.84735107421875,220.69000244140625,1054.60498046875,114.7774887084961,6602.990234375
2025-11-24,182.11370849609375,293.8276672363281,226.27999877929688,1065.0147705078125,113.68932342529297,6705.1201171875
2025-11-25,177.39498901367188,298.7576599121094,229.6699981689453,1104.6033935546875,112.25802612304688,6765.8798828125
2025-11-26,179.8291473388672,303.33270263671875,229.16000366210938,1099.0303955078125,112.5129165649414,6812.60986328125
2025-11-28,176.5769500732422,308.6965026855469,233.22000122070312,1070.2991943359375,113.64029693603516,6849.08984375
2025-12-01,179.48997497558594,304.5947570800781,233.8800048828125,1052.8037109375,114.33634185791016,6812.6298828125
2025-12-02,181.02630615234375,303.5693359375,234.4199981689453,1041.09033203125,113.11092376708984,6829.3701171875
2025-12-03,179.16075134277344,307.75982666015625,232.3800048828125,1028.5906982421875,115.48332977294922,6849.72021484375
